date,followers_count,following_count,media_count,engagement_rate,average_likes,average_comments,comments_to_likes_ratio,weekly_posts,account,daily_gain,posts_per_day,month,growth_rate
2024-09-06,13003,171,564,13.444,1729.9,18.2,1.052,5.0,overtake,8.0,0.7142857142857143,2024-09,0.06152426363146966
2024-09-07,13033,171,567,13.994,1805.6,18.3,1.014,7.0,overtake,30.0,1.0,2024-09,0.2301849152152229
2024-09-08,13045,172,570,14.103,1824.3,15.5,0.85,9.0,overtake,12.0,1.2857142857142858,2024-09,0.09198926791874282
2024-09-09,13062,172,572,13.966,1811.6,12.6,0.696,11.0,overtake,17.0,1.5714285714285714,2024-09,0.13014852243148065
2024-09-10,13069,163,573,13.83,1794.0,13.5,0.753,12.0,overtake,7.0,1.7142857142857142,2024-09,0.05356186395286556
2024-09-11,13068,164,574,11.202,1452.6,11.3,0.778,12.0,overtake,-1.0,1.7142857142857142,2024-09,-0.007652280379553107
2024-09-12,13069,164,575,10.38,1346.3,10.3,0.765,12.0,overtake,1.0,1.7142857142857142,2024-09,0.007651694850409365
2024-09-13,13073,164,576,10.794,1399.6,11.5,0.822,12.0,overtake,4.0,1.7142857142857142,2024-09,0.030597414518473188
2024-09-14,13078,164,576,10.872,1409.1,12.8,0.908,9.0,overtake,5.0,1.2857142857142858,2024-09,0.0382321455880104
2024-09-15,13090,164,576,10.539,1360.3,19.3,1.419,6.0,overtake,12.0,0.8571428571428571,2024-09,0.09167303284950344
2024-09-16,13096,164,576,10.669,1377.8,19.4,1.408,4.0,overtake,6.0,0.5714285714285714,2024-09,0.04581551618814905
2024-09-17,13094,164,576,10.784,1392.3,19.8,1.422,3.0,overtake,-2.0,0.42857142857142855,2024-09,-0.01527417137620284
2024-09-18,13093,164,576,10.86,1402.0,19.9,1.419,2.0,overtake,-1.0,0.2857142857142857,2024-09,-0.007637668983426257
2024-09-19,13095,164,576,10.906,1407.9,20.2,1.435,1.0,overtake,2.0,0.14285714285714285,2024-09,0.015273004963726612
2024-09-20,13097,164,579,11.001,1420.1,20.7,1.458,3.0,overtake,2.0,0.42857142857142855,2024-09,0.015270672673131251
2024-09-21,13111,164,581,11.021,1423.5,21.5,1.51,5.0,overtake,14.0,0.7142857142857143,2024-09,0.10678056593699946
2024-09-22,13121,164,583,11.344,1465.8,22.6,1.542,7.0,overtake,10.0,1.0,2024-09,0.07621370322383965
2024-09-23,13130,164,584,9.133,1181.3,17.8,1.507,8.0,overtake,9.0,1.1428571428571428,2024-09,0.06854531607006854
2024-09-24,13135,164,585,8.457,1093.0,17.8,1.629,9.0,overtake,5.0,1.2857142857142858,2024-09,0.03806623524933384
2024-09-25,13143,164,585,8.557,1106.3,18.4,1.663,9.0,overtake,8.0,1.2857142857142858,2024-09,0.060868903598873925
2024-09-26,13141,164,585,8.537,1103.1,18.7,1.695,9.0,overtake,-2.0,1.2857142857142858,2024-09,-0.015219541891789057
2024-09-27,13147,164,588,8.632,1116.2,18.7,1.675,9.0,overtake,6.0,1.2857142857142858,2024-09,0.04563778808853731
2024-09-28,13161,164,590,8.7,1126.3,18.7,1.66,9.0,overtake,14.0,1.2857142857142858,2024-09,0.10637489552465618
2024-09-29,13173,164,594,7.323,956.8,7.9,0.826,11.0,overtake,12.0,1.5714285714285714,2024-09,0.09109542245502164
2024-09-30,13185,164,594,8.412,1101.2,7.9,0.717,10.0,overtake,12.0,1.4285714285714286,2024-09,0.09101251422070535
2024-10-01,13188,165,595,8.587,1124.8,7.7,0.685,10.0,overtake,3.0,1.4285714285714286,2024-10,0.02274795268425842
2024-10-02,13190,166,595,8.698,1139.5,7.8,0.685,10.0,overtake,2.0,1.4285714285714286,2024-10,0.015163002274450343
2024-10-03,13190,166,597,8.668,1136.0,7.3,0.643,12.0,overtake,0.0,1.7142857142857142,2024-10,0.0
2024-10-04,13197,168,598,8.785,1152.1,7.3,0.634,10.0,overtake,7.0,1.4285714285714286,2024-10,0.053042358111692056
2024-10-05,13200,169,601,8.779,1152.3,6.5,0.564,11.0,overtake,3.0,1.5714285714285714,2024-10,0.022727272727272728
2024-10-06,13196,169,602,9.247,1214.7,5.6,0.461,8.0,overtake,-4.0,1.1428571428571428,2024-10,-0.03031221582297666
2024-10-07,13202,169,604,8.817,1157.2,6.8,0.588,10.0,overtake,6.0,1.4285714285714286,2024-10,0.04544765944553856
2024-10-08,13214,169,604,7.123,936.0,5.2,0.556,10.0,overtake,12.0,1.4285714285714286,2024-10,0.09081277433025578
2024-10-09,13214,169,604,7.591,998.4,4.7,0.471,10.0,overtake,0.0,1.4285714285714286,2024-10,0.0
2024-10-10,13223,169,604,8.361,1100.8,4.8,0.436,9.0,overtake,9.0,1.2857142857142858,2024-10,0.06806322317174619
2024-10-11,13230,169,604,9.048,1192.3,4.8,0.403,8.0,overtake,7.0,1.1428571428571428,2024-10,0.052910052910052914
2024-10-12,13231,168,605,9.47,1248.0,5.0,0.401,5.0,overtake,1.0,0.7142857142857143,2024-10,0.007558007709167864
2024-10-13,13231,169,605,9.831,1295.7,5.0,0.386,4.0,overtake,0.0,0.5714285714285714,2024-10,0.0
2024-10-14,13233,170,605,10.525,1387.8,5.0,0.36,2.0,overtake,2.0,0.2857142857142857,2024-10,0.015113730824454016
2024-10-15,13231,170,605,11.124,1466.7,5.1,0.348,1.0,overtake,-2.0,0.14285714285714285,2024-10,-0.015116015418335727
2024-10-16,13237,170,606,11.589,1528.8,5.2,0.34,2.0,overtake,6.0,0.2857142857142857,2024-10,0.04532749112336632
2024-10-17,13241,170,606,12.125,1600.0,5.5,0.344,2.0,overtake,4.0,0.2857142857142857,2024-10,0.030209198701004455
2024-10-18,13243,171,607,12.457,1644.3,5.4,0.328,4.0,overtake,2.0,0.5714285714285714,2024-10,0.015102318205844598
2024-10-19,13240,170,609,12.765,1684.8,5.3,0.315,5.0,overtake,-3.0,0.7142857142857143,2024-10,-0.022658610271903322
2024-10-20,13246,171,611,13.063,1717.3,13.0,0.757,7.0,overtake,6.0,1.0,2024-10,0.04529669334138608
2024-10-21,13251,171,613,14.371,1890.7,13.6,0.719,9.0,overtake,5.0,1.2857142857142858,2024-10,0.03773300128292204
2024-10-22,13258,171,613,17.103,2246.8,20.7,0.921,9.0,overtake,7.0,1.2857142857142858,2024-10,0.05279831045406547
2024-10-23,13262,171,614,18.482,2429.3,21.8,0.897,9.0,overtake,4.0,1.2857142857142858,2024-10,0.03016136329362087
2024-10-24,13271,171,614,18.937,2491.2,21.9,0.879,9.0,overtake,9.0,1.2857142857142858,2024-10,0.06781704468389721
2024-10-25,13272,171,617,19.712,2589.3,26.9,1.039,10.0,overtake,1.0,1.4285714285714286,2024-10,0.00753465943339361
2024-10-26,13282,171,620,20.205,2656.4,27.2,1.024,11.0,overtake,10.0,1.5714285714285714,2024-10,0.07528986598403854
2024-10-27,13286,171,622,13.301,1749.0,18.2,1.041,11.0,overtake,4.0,1.5714285714285714,2024-10,0.030106879421947917
2024-10-28,13294,170,623,13.93,1833.6,18.3,0.998,10.0,overtake,8.0,1.4285714285714286,2024-10,0.060177523694899954
2024-10-29,13295,170,623,13.349,1757.6,17.1,0.973,10.0,overtake,1.0,1.4285714285714286,2024-10,0.007521624670928921
2024-10-30,13298,170,623,11.299,1486.3,16.2,1.09,9.0,overtake,3.0,1.2857142857142858,2024-10,0.02255978342607911
2024-10-31,13301,170,623,11.499,1513.3,16.2,1.071,9.0,overtake,3.0,1.2857142857142858,2024-10,0.022554695135704083
2024-11-01,13303,171,624,11.632,1531.2,16.2,1.058,7.0,overtake,2.0,1.0,2024-11,0.015034202811395924
2024-11-02,13301,171,625,11.816,1555.4,16.3,1.048,5.0,overtake,-2.0,0.7142857142857143,2024-11,-0.015036463423802722
2024-11-03,13304,175,627,8.34,1098.9,10.6,0.965,5.0,overtake,3.0,0.7142857142857143,2024-11,0.02254960914010824
2024-11-04,13305,175,629,8.399,1106.9,10.6,0.958,6.0,overtake,1.0,0.8571428571428571,2024-11,0.00751597143930853
2024-11-05,13311,176,629,7.455,984.4,7.9,0.803,6.0,overtake,6.0,0.8571428571428571,2024-11,0.0450755014649538
2024-11-06,13310,176,631,7.737,1022.2,7.6,0.743,8.0,overtake,-1.0,1.1428571428571428,2024-11,-0.0075131480090157785
2024-11-07,13308,176,631,8.786,1160.5,8.8,0.758,8.0,overtake,-2.0,1.1428571428571428,2024-11,-0.015028554253080853
2024-11-08,13309,176,631,9.022,1192.0,8.7,0.73,7.0,overtake,1.0,1.0,2024-11,0.0075137125253587796
2024-11-09,13306,176,632,9.271,1224.8,8.8,0.718,7.0,overtake,-3.0,1.0,2024-11,-0.0225462197504885
2024-11-10,13305,175,632,9.469,1250.8,9.0,0.72,5.0,overtake,-1.0,0.7142857142857143,2024-11,-0.00751597143930853
2024-11-11,13311,175,634,9.464,1251.0,8.8,0.703,5.0,overtake,6.0,0.7142857142857143,2024-11,0.0450755014649538
2024-11-12,13309,175,634,9.784,1291.8,10.4,0.805,5.0,overtake,-2.0,0.7142857142857143,2024-11,-0.015027425050717559
2024-11-13,13327,177,635,10.032,1326.1,10.9,0.822,4.0,overtake,18.0,0.5714285714285714,2024-11,0.1350641554738501
2024-11-14,13340,177,635,10.325,1366.3,11.0,0.805,4.0,overtake,13.0,0.5714285714285714,2024-11,0.09745127436281859
2024-11-15,13336,177,637,10.419,1378.5,11.0,0.798,6.0,overtake,-4.0,0.8571428571428571,2024-11,-0.029994001199760045
2024-11-16,13348,177,641,10.177,1345.9,12.5,0.929,9.0,overtake,12.0,1.2857142857142858,2024-11,0.08990110878034162
2024-11-17,13355,177,645,10.052,1330.2,12.3,0.925,13.0,overtake,7.0,1.8571428571428572,2024-11,0.05241482590789966
2024-11-18,13358,175,646,8.401,1112.5,9.7,0.872,12.0,overtake,3.0,1.7142857142857142,2024-11,0.022458451864051505
2024-11-19,13617,177,653,9.336,1255.5,15.8,1.258,19.0,overtake,259.0,2.7142857142857144,2024-11,1.9020342219284718
2024-11-20,13724,178,655,16.466,2239.8,20.0,0.893,20.0,overtake,107.0,2.857142857142857,2024-11,0.779656076945497
2024-11-21,13751,178,657,16.773,2288.4,18.0,0.787,22.0,overtake,27.0,3.142857142857143,2024-11,0.19634935641044288
2024-11-22,13791,178,657,18.585,2543.1,19.9,0.783,20.0,overtake,40.0,2.857142857142857,2024-11,0.29004423174534116
2024-11-23,13831,178,658,22.72,3118.2,24.2,0.776,17.0,overtake,40.0,2.4285714285714284,2024-11,0.2892054081411322
2024-11-24,13848,179,658,25.908,3561.3,26.4,0.741,13.0,overtake,17.0,1.8571428571428572,2024-11,0.12276140958983246
2024-11-25,13862,179,659,15.996,2206.7,10.6,0.48,13.0,overtake,14.0,1.8571428571428572,2024-11,0.10099552734093205
2024-11-26,13884,179,661,13.297,1835.2,10.9,0.594,8.0,overtake,22.0,1.1428571428571428,2024-11,0.15845577643330452
2024-11-27,13892,179,661,12.775,1766.3,8.4,0.476,6.0,overtake,8.0,0.8571428571428571,2024-11,0.05758710048949035
2024-11-28,13896,179,661,13.237,1831.2,8.2,0.448,4.0,overtake,4.0,0.5714285714285714,2024-11,0.02878526194588371
2024-11-29,13902,179,661,13.501,1866.7,10.2,0.546,4.0,overtake,6.0,0.5714285714285714,2024-11,0.04315925766076824
2024-11-30,13921,180,662,13.707,1897.9,10.3,0.543,4.0,overtake,19.0,0.5714285714285714,2024-11,0.13648444795632497
2024-12-01,13940,180,662,15.909,2206.5,11.2,0.508,4.0,overtake,19.0,0.5714285714285714,2024-12,0.13629842180774748
2024-12-02,13949,180,663,16.213,2250.4,11.2,0.498,4.0,overtake,9.0,0.5714285714285714,2024-12,0.06452075417592659
2024-12-03,13947,180,663,16.51,2291.4,11.2,0.489,2.0,overtake,-2.0,0.2857142857142857,2024-12,-0.014340001434000143
2024-12-05,13954,180,664,13.75,1904.3,14.4,0.756,3.0,overtake,7.0,0.42857142857142855,2024-12,0.05016482728966605
2024-12-06,13966,180,664,13.922,1929.9,14.5,0.751,3.0,overtake,12.0,0.42857142857142855,2024-12,0.08592295574967779
2024-12-07,13962,180,664,13.943,1932.4,14.3,0.74,2.0,overtake,-4.0,0.2857142857142857,2024-12,-0.028649190660363845
2024-12-08,13962,180,664,14.161,1962.9,14.3,0.729,2.0,overtake,0.0,0.2857142857142857,2024-12,0.0
2024-12-09,13960,180,664,14.339,1987.3,14.4,0.725,1.0,overtake,-2.0,0.14285714285714285,2024-12,-0.014326647564469913
2024-12-10,13958,180,665,14.491,2008.2,14.4,0.717,2.0,overtake,-2.0,0.2857142857142857,2024-12,-0.01432870038687491
2024-12-11,13973,180,665,14.577,2022.3,14.5,0.717,2.0,overtake,15.0,0.2857142857142857,2024-12,0.10734988907178128
2024-12-12,13978,181,665,18.028,2503.8,16.1,0.643,1.0,overtake,5.0,0.14285714285714285,2024-12,0.03577049649449134
2024-12-13,13980,181,666,19.363,2690.2,16.8,0.624,2.0,overtake,2.0,0.2857142857142857,2024-12,0.014306151645207441
2024-12-14,13989,181,666,20.369,2831.7,17.7,0.625,2.0,overtake,9.0,0.2857142857142857,2024-12,0.06433626420759168
2024-12-15,13989,181,666,21.174,2944.2,17.8,0.605,2.0,overtake,0.0,0.2857142857142857,2024-12,0.0
2024-12-16,13982,181,666,21.851,3037.3,17.9,0.589,2.0,overtake,-7.0,0.2857142857142857,2024-12,-0.050064368473751966
2024-12-17,13977,181,666,22.366,3107.8,18.3,0.589,1.0,overtake,-5.0,0.14285714285714285,2024-12,-0.035773055734420835
2024-12-18,13987,181,666,22.764,3165.5,18.5,0.584,1.0,overtake,10.0,0.14285714285714285,2024-12,0.07149495960534782
2024-12-19,13992,181,666,23.074,3209.8,18.7,0.583,1.0,overtake,5.0,0.14285714285714285,2024-12,0.0357347055460263
2024-12-20,13989,181,668,23.355,3248.3,18.8,0.579,2.0,overtake,-3.0,0.2857142857142857,2024-12,-0.02144542140253056
2024-12-21,13992,181,668,22.684,3154.2,19.7,0.625,2.0,overtake,3.0,0.2857142857142857,2024-12,0.02144082332761578
2024-12-22,13987,181,668,22.591,3141.5,18.3,0.583,2.0,overtake,-5.0,0.2857142857142857,2024-12,-0.03574747980267391
2024-12-23,13984,181,668,22.863,3178.8,18.3,0.576,2.0,overtake,-3.0,0.2857142857142857,2024-12,-0.02145308924485126
2024-12-24,13978,181,668,23.101,3210.7,18.4,0.573,2.0,overtake,-6.0,0.2857142857142857,2024-12,-0.042924595793389614
2024-12-25,13971,181,668,23.335,3241.7,18.5,0.571,2.0,overtake,-7.0,0.2857142857142857,2024-12,-0.0501037864147162
2024-12-26,13970,181,668,23.515,3266.4,18.6,0.569,2.0,overtake,-1.0,0.2857142857142857,2024-12,-0.0071581961345740875
2024-12-27,13974,181,668,23.608,3280.2,18.8,0.573,0.0,overtake,4.0,0.0,2024-12,0.02862458852154
2024-12-28,13969,181,669,23.72,3294.7,18.8,0.571,1.0,overtake,-5.0,0.14285714285714285,2024-12,-0.03579354284487079
2024-12-29,13970,181,669,23.815,3308.1,18.8,0.568,1.0,overtake,1.0,0.14285714285714285,2024-12,0.0071581961345740875
2024-12-30,13972,181,669,23.728,3295.8,19.5,0.592,1.0,overtake,2.0,0.14285714285714285,2024-12,0.014314342971657599
2024-12-31,13968,181,671,23.844,3311.0,19.5,0.589,3.0,overtake,-4.0,0.42857142857142855,2024-12,-0.028636884306987402
2025-01-01,13967,181,672,23.539,3265.6,22.1,0.677,4.0,overtake,-1.0,0.5714285714285714,2025-01,-0.007159733657907927
2025-01-02,13972,181,673,21.658,3008.3,17.8,0.592,5.0,overtake,5.0,0.7142857142857143,2025-01,0.035785857429144
2025-01-03,13975,181,673,22.016,3058.2,18.6,0.608,5.0,overtake,3.0,0.7142857142857143,2025-01,0.02146690518783542
2025-01-04,13971,181,673,22.171,3076.9,20.6,0.67,4.0,overtake,-4.0,0.5714285714285714,2025-01,-0.02863073509412354
2025-01-05,13976,181,673,22.511,3125.3,20.8,0.666,4.0,overtake,5.0,0.5714285714285714,2025-01,0.035775615340583856
2025-01-06,13976,182,674,22.852,3172.8,21.0,0.662,5.0,overtake,0.0,0.7142857142857143,2025-01,0.0
2025-01-07,13981,182,674,23.195,3221.8,21.1,0.655,3.0,overtake,5.0,0.42857142857142855,2025-01,0.03576282097131822
2025-01-08,13988,182,674,20.451,2832.6,28.1,0.992,2.0,overtake,7.0,0.2857142857142857,2025-01,0.05004289390906491
2025-01-09,14003,183,675,20.7,2869.3,29.3,1.021,2.0,overtake,15.0,0.2857142857142857,2025-01,0.10711990287795473
2025-01-10,14008,183,676,21.996,3050.0,31.2,1.023,3.0,overtake,5.0,0.42857142857142855,2025-01,0.0356938892061679
2025-01-11,14011,183,676,22.243,3084.6,31.9,1.034,3.0,overtake,3.0,0.42857142857142855,2025-01,0.02141174791235458
2025-01-12,14013,183,676,22.568,3130.2,32.3,1.032,3.0,overtake,2.0,0.42857142857142855,2025-01,0.014272461285948763
2025-01-13,14019,181,677,22.815,3165.8,32.6,1.03,3.0,overtake,6.0,0.42857142857142855,2025-01,0.04279905842071474
2025-01-14,14023,183,678,23.061,3201.0,32.9,1.028,4.0,overtake,4.0,0.5714285714285714,2025-01,0.028524566783141983
2025-01-15,14032,183,678,14.219,1964.0,31.2,1.589,4.0,overtake,9.0,0.5714285714285714,2025-01,0.06413911060433296
2025-01-16,14036,183,679,14.042,1937.1,33.8,1.745,4.0,overtake,4.0,0.5714285714285714,2025-01,0.028498147620404674
2025-01-17,14056,187,680,14.491,2002.0,34.9,1.743,4.0,overtake,20.0,0.5714285714285714,2025-01,0.14228799089356858
2025-01-18,14061,187,680,15.8,2186.5,35.1,1.605,4.0,overtake,5.0,0.5714285714285714,2025-01,0.035559348552734515
2025-01-19,14073,187,682,16.274,2254.0,36.2,1.606,6.0,overtake,12.0,0.8571428571428571,2025-01,0.08526966531656363
2025-01-20,14110,187,684,17.269,2400.9,35.8,1.491,7.0,overtake,37.0,1.0,2025-01,0.26222537207654145
2025-01-21,14131,187,686,19.156,2669.1,37.9,1.42,8.0,overtake,21.0,1.1428571428571428,2025-01,0.1486094402377751
2025-01-22,14162,187,687,19.42,2706.5,43.7,1.615,9.0,overtake,31.0,1.2857142857142858,2025-01,0.21889563620957495
2025-01-23,14182,189,687,19.492,2738.5,25.9,0.946,8.0,overtake,20.0,1.1428571428571428,2025-01,0.14102383302778168
2025-01-24,14192,189,688,20.181,2837.3,26.8,0.945,8.0,overtake,10.0,1.1428571428571428,2025-01,0.07046223224351747
2025-01-25,14218,189,689,20.85,2935.3,29.1,0.991,9.0,overtake,26.0,1.2857142857142858,2025-01,0.18286678857785904
2025-01-26,14234,189,689,21.874,3083.5,30.0,0.973,7.0,overtake,16.0,1.0,2025-01,0.11240691302515105
2025-01-27,14234,189,689,22.477,3168.9,30.5,0.962,5.0,overtake,0.0,0.7142857142857143,2025-01,0.0
2025-01-28,14244,189,690,22.886,3229.3,30.6,0.948,4.0,overtake,10.0,0.5714285714285714,2025-01,0.07020499859590003
2025-01-29,14247,189,690,23.225,3278.0,30.9,0.943,3.0,overtake,3.0,0.42857142857142855,2025-01,0.02105706464518846
2025-01-30,14249,189,692,23.206,3278.3,28.3,0.863,5.0,overtake,2.0,0.7142857142857143,2025-01,0.01403607270685662
2025-01-31,14261,189,693,21.473,3034.8,27.5,0.906,5.0,overtake,12.0,0.7142857142857143,2025-01,0.08414557183928195
2025-02-01,14281,189,695,21.994,3113.2,27.8,0.893,6.0,overtake,20.0,0.8571428571428571,2025-02,0.14004621525103284
2025-02-02,14341,192,696,21.981,3123.9,28.4,0.909,7.0,overtake,60.0,1.0,2025-02,0.4183808660483927
2025-02-03,14372,192,697,21.797,3106.8,25.8,0.83,8.0,overtake,31.0,1.1428571428571428,2025-02,0.21569718897856946
2025-02-04,14387,192,697,21.327,3042.3,26.0,0.855,7.0,overtake,15.0,1.0,2025-02,0.10426079099186765
2025-02-05,14405,195,699,19.824,2828.8,26.8,0.947,9.0,overtake,18.0,1.2857142857142858,2025-02,0.12495661228740021
2025-02-06,14431,195,699,20.473,2927.1,27.4,0.936,7.0,overtake,26.0,1.0,2025-02,0.18016769454646248
2025-02-07,14439,195,701,18.438,2642.5,19.8,0.749,8.0,overtake,8.0,1.1428571428571428,2025-02,0.05540549899577533
2025-02-08,14464,195,702,18.809,2700.2,20.3,0.752,7.0,overtake,25.0,1.0,2025-02,0.1728429203539823
2025-02-09,14507,195,703,14.831,2135.4,16.2,0.759,7.0,overtake,43.0,1.0,2025-02,0.29640863031639897
2025-02-10,14583,195,703,19.216,2785.7,16.6,0.596,6.0,overtake,76.0,0.8571428571428571,2025-02,0.5211547692518687
2025-02-11,14619,195,704,20.664,3004.0,16.8,0.559,7.0,overtake,36.0,1.0,2025-02,0.2462548737943772
2025-02-12,14707,195,706,21.352,3123.3,17.0,0.544,7.0,overtake,88.0,1.0,2025-02,0.5983545250560958
2025-02-13,14781,196,708,25.681,3774.7,21.2,0.562,9.0,overtake,74.0,1.2857142857142858,2025-02,0.500642717001556
2025-02-14,14813,197,709,26.322,3878.9,20.2,0.521,8.0,overtake,32.0,1.1428571428571428,2025-02,0.21602646324174712
2025-02-15,14832,197,710,23.811,3517.7,13.9,0.395,8.0,overtake,19.0,1.1428571428571428,2025-02,0.12810140237324705
2025-02-16,14848,197,711,23.972,3546.7,12.6,0.355,8.0,overtake,16.0,1.1428571428571428,2025-02,0.10775862068965517
2025-02-17,14879,197,712,23.821,3532.6,11.8,0.334,9.0,overtake,31.0,1.2857142857142858,2025-02,0.20834733517037435
2025-02-18,14904,198,712,26.602,3949.4,15.3,0.387,8.0,overtake,25.0,1.1428571428571428,2025-02,0.16774020397208803
2025-02-19,14909,198,714,27.819,4131.4,16.2,0.392,8.0,overtake,5.0,1.1428571428571428,2025-02,0.03353678985847475
2025-02-20,14948,200,715,28.325,4209.5,24.5,0.582,7.0,overtake,39.0,1.0,2025-02,0.2609044688252609
2025-02-21,15024,200,716,30.387,4532.3,33.1,0.73,7.0,overtake,76.0,1.0,2025-02,0.5058572949946752
2025-02-22,15082,200,716,28.106,4203.9,35.1,0.835,6.0,overtake,58.0,0.8571428571428571,2025-02,0.38456438138177956
2025-02-23,15141,200,716,25.31,3799.9,32.3,0.85,5.0,overtake,59.0,0.7142857142857143,2025-02,0.38967043127930784
2025-02-24,15171,200,717,26.611,4002.5,34.6,0.864,5.0,overtake,30.0,0.7142857142857143,2025-02,0.19774569903104605
2025-02-25,15210,200,718,27.751,4185.3,35.6,0.851,6.0,overtake,39.0,0.8571428571428571,2025-02,0.2564102564102564
2025-02-26,15232,200,719,28.053,4235.6,37.4,0.883,5.0,overtake,22.0,0.7142857142857143,2025-02,0.1444327731092437
2025-02-27,15272,201,720,27.63,4176.3,43.3,1.037,5.0,overtake,40.0,0.7142857142857143,2025-02,0.26191723415400736
2025-02-28,15370,201,725,27.64,4204.4,43.9,1.044,9.0,overtake,98.0,1.2857142857142858,2025-02,0.6376057254391672
2025-03-01,15441,201,728,30.117,4601.6,48.7,1.058,12.0,overtake,71.0,1.7142857142857142,2025-03,0.45981477883556765
2025-03-02,15488,202,732,28.683,4405.4,37.1,0.842,16.0,overtake,47.0,2.2857142857142856,2025-03,0.3034607438016529
2025-03-03,15537,203,732,16.005,2471.3,15.4,0.623,15.0,overtake,49.0,2.142857142857143,2025-03,0.3153761987513677
2025-03-04,15562,205,734,14.121,2185.6,11.9,0.544,16.0,overtake,25.0,2.2857142857142856,2025-03,0.16064773165402904
2025-03-05,15620,205,735,14.923,2318.4,12.5,0.539,16.0,overtake,58.0,2.2857142857142856,2025-03,0.3713188220230474
2025-03-06,15662,205,736,16.92,2633.6,16.4,0.623,16.0,overtake,42.0,2.2857142857142856,2025-03,0.2681649853147746
2025-03-07,15697,205,737,18.609,2898.6,22.5,0.776,12.0,overtake,35.0,1.7142857142857142,2025-03,0.2229725425240492
2025-03-08,15785,205,737,19.465,3047.4,25.2,0.827,9.0,overtake,88.0,1.2857142857142858,2025-03,0.5574912891986062
2025-03-09,15844,205,737,21.634,3393.2,34.5,1.017,5.0,overtake,59.0,0.7142857142857143,2025-03,0.3723807119414289
2025-03-10,15858,205,738,22.237,3491.2,35.1,1.005,6.0,overtake,14.0,0.8571428571428571,2025-03,0.0882835162063312
